intentId;contestId;candidateId;amount;status;createdAt;transactionId;userId
G1fsa59tmrTSUY1RavvG;votes-artistes;81cTWJpXQxqb1LcEQ9Nd;200;counted;2025-12-16T06:30:46.034Z;2603537740846050;guest
G7G0nqtTuTN7wzNuzFWZ;votes-artistes;lrK8tSxZpQPYFTmIF7On;100;pending;2025-12-21T16:32:55.324Z;;guest
G7UlSPCuccRAMJYIItkm;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-15T20:10:22.759Z;;guest
GDqY45PqamV9Ne8uCClF;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;counted;2025-12-16T21:15:50.337Z;4778544958327880;guest
GEbF6ouhQ0GY89RsEn3b;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-15T14:14:34.047Z;;guest
GInyQ9b8B7BuY0Kl8jpI;votes-artistes;81cTWJpXQxqb1LcEQ9Nd;100;pending;2025-12-16T09:12:17.557Z;;guest
GNO9n1eFWxOrMB5ElEXS;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;pending;2025-12-16T12:43:27.489Z;;guest
GPmMSUXd8LKsjT2BvUWh;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;counted;2025-12-15T16:11:06.024Z;388427654673180;guest
GRAZ4ElnTyTy939WkQGJ;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;counted;2025-12-28T16:17:30.103Z;9809451383365270;guest
GRaLSV1ll9ss2fg1mYPx;votes-artistes;oucOMPgDKDQR8GKDvFHJ;1000;counted;2025-12-26T05:33:41.698Z;2575495225405500;guest
GUeMvVlU6pXMK3mt1ghN;votes-artistes;zNIM4k3VP04xbhamFPva;100;counted;2025-12-15T06:11:59.966Z;5149211168423340;guest
GYcK65OWhowTE8rTcb7l;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T22:01:33.300Z;;guest
Gd5dQDhRQCLJskeHGAYh;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;counted;2025-12-16T19:17:03.592Z;6239259849169810;guest
GgPnqqz4HPl9RYkdfi1R;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-15T20:55:35.553Z;;guest
GjFqCLygo9jWFiHbLPKM;votes-artistes;oucOMPgDKDQR8GKDvFHJ;10000;pending;2025-12-19T17:03:32.119Z;;guest
GlAE1Bi3Irhd4xU1QI56;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;pending;2025-12-16T09:52:40.036Z;;guest
GppLdTvpYWFUxReSYLaP;votes-artistes;oucOMPgDKDQR8GKDvFHJ;5800;pending;2025-12-17T15:39:28.049Z;;guest
Gs19ToX6kAcqr77AiVj4;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;counted;2025-12-15T12:52:58.537Z;5826520814128790;guest
GwWAns3lmDJ4YgSI0I90;votes-artistes;TXBLgEfug2LJqx5MXWe4;400;counted;2025-12-15T11:07:20.559Z;2746468605336170;guest
Gzkb6XoJ8jJTomnmGf81;votes-artistes;RIAr7Uw1uo74gAhWWM9c;2000;counted;2025-12-18T20:35:30.185Z;4593638534639590;guest
H8vA4sabv5dbq74nRXl4;votes-artistes;6jJ1pd8NA2meRhVWW12M;500;pending;2025-12-15T09:37:37.387Z;;guest
H9GS85V7DRNF6Nnv7wPk;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;counted;2025-12-19T21:39:17.733Z;6499426373315270;guest
HCwKB6MDyR0QkMwtubyA;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;pending;2025-12-19T23:18:53.184Z;;guest
HFhUmBoIpmaI0pFPAX0M;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;counted;2025-12-17T14:50:38.895Z;4273305924626330;guest
HFypJLwowThketQTQjOr;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;pending;2025-12-24T09:08:23.523Z;;guest
HMwWdYya5k7O3Vj6mEQC;votes-artistes;aUt5Vh29CsUcstBHEF8H;300;counted;2025-12-17T20:40:23.757Z;4650997408543860;guest
HQMkAQcOM3ghk2mrjNh6;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;counted;2025-12-19T10:48:11.076Z;3728455751040390;guest
HR9gT3IfjzjlnJAyjqPT;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T20:06:33.510Z;;guest
HSOpV0ejUDnz7Yr5yC12;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T08:54:39.241Z;;guest
HTZ9rgLJ2GVs06RFaFQo;votes-artistes;8dxIvMVLsBZNKKBQiNFE;1000;counted;2025-12-15T19:30:58.892Z;7760632164142430;guest
HUAE5bGWOhoJcuPNsz3N;votes-artistes;GEVWzgnMyTnavWjEa6pg;200;pending;2025-12-22T09:54:13.186Z;;guest
HUkrTDNnWwoBfUwB7SIV;votes-artistes;lrK8tSxZpQPYFTmIF7On;100;pending;2025-12-16T17:39:14.907Z;;guest
HVaucU2hCY9tc3zMQNul;votes-artistes;8dxIvMVLsBZNKKBQiNFE;100;pending;2025-12-15T19:37:55.049Z;;guest
HWS2lthxgQMTRUbnGxJD;votes-artistes;lrK8tSxZpQPYFTmIF7On;500;pending;2025-12-27T00:49:39.853Z;;guest
HWuEqVLo5o9pCEUb2L1F;votes-artistes;oucOMPgDKDQR8GKDvFHJ;2300;counted;2025-12-19T07:16:28.605Z;8226481459449260;guest
HXn7lWWjWzOyQndvTK3g;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;pending;2025-12-16T21:49:42.975Z;;guest
HoEYK0Xdjb5M2R3YMqai;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;counted;2025-12-15T09:22:35.413Z;9171190540463530;guest
HrtY7uq1FMgWlorUmtmE;votes-artistes;TXBLgEfug2LJqx5MXWe4;5000;pending;2025-12-15T15:08:38.469Z;;guest
HtOucZqQpDclsTi3U42z;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;pending;2025-12-18T06:50:29.622Z;;guest
HtwvUesGiWVRCkpQyH2G;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;pending;2025-12-17T15:19:52.601Z;;guest
I0qHML9mki1wx3oTEEYs;votes-artistes;ANLYRIZ6gRU8LgLSyaRq;100;pending;2025-12-15T14:29:09.429Z;;guest
I4LQEaqNwImcTmCFRMyf;votes-artistes;GEVWzgnMyTnavWjEa6pg;700;pending;2025-12-15T10:43:59.244Z;;guest
I5QDcGZfc1nKjYje0Er5;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;pending;2025-12-15T14:13:06.466Z;;guest
I8JectGn9SKNkF8vDApg;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;pending;2025-12-15T11:36:19.042Z;;guest
I8QpwcZKXGgeU3jOwXlQ;votes-artistes;GEVWzgnMyTnavWjEa6pg;1200;pending;2025-12-15T10:42:56.331Z;;guest
IE9n5uqNGTyEtrXnJkTH;votes-artistes;8ELIXFDTdljYr37syNyv;400;pending;2025-12-15T19:52:33.636Z;;guest
IEUzd8sbhWIN9LBtucSR;votes-artistes;oucOMPgDKDQR8GKDvFHJ;2300;counted;2025-12-28T13:05:18.601Z;1287955904945340;guest
IIfIdq0RyZpbxD1I3yNV;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;counted;2025-12-18T18:12:02.647Z;7114753811743160;guest
IJRgjMKkX1CTBSYDja5b;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-18T12:35:38.807Z;;guest
INxSYGnHZryNdSSmiiEY;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;counted;2025-12-15T08:17:31.956Z;7803441918297030;guest
IQ8JXfB3uus1n1IzFrpo;votes-artistes;RIAr7Uw1uo74gAhWWM9c;1000;counted;2025-12-17T12:18:03.687Z;8740802364405610;guest
ISojRkwuJgBzlh7sbdDT;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;pending;2025-12-19T15:50:35.260Z;;guest
ITlgC8UsnPJ9BoxN0LKZ;votes-artistes;GEVWzgnMyTnavWjEa6pg;3000;counted;2025-12-18T10:07:52.622Z;5190316854753630;guest
IVC93B34Ij7BrR0cTR9y;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T23:10:35.787Z;;guest
IVNGeLXox1nlT484sGTp;votes-artistes;GEVWzgnMyTnavWjEa6pg;2000;pending;2025-12-19T18:28:06.470Z;;guest
IWC6pFk2Q1xoeN9a0WPJ;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;pending;2025-12-17T14:02:30.380Z;;guest
IX2hj0A5cIgsf64wi9nF;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-17T07:01:44.801Z;;guest
IY7QbQxQEeM7OG1rkpvP;votes-artistes;GEVWzgnMyTnavWjEa6pg;10000;pending;2025-12-17T19:11:29.033Z;;guest
Ih2dEEruKCBXucEayTYs;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;pending;2025-12-19T15:55:19.334Z;;guest
IjOTPz5fvGgAHrkMFKhR;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;counted;2025-12-19T15:34:14.342Z;3778744191744680;guest
Im3Xb41XBxtsVQzMon72;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;counted;2025-12-27T07:44:54.888Z;3595098099180540;guest
ImH81YG3sS5QkOhEZ9FU;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;pending;2025-12-15T17:44:29.366Z;;guest
Iq9covZbco2ekjPMdgkz;votes-artistes;TXBLgEfug2LJqx5MXWe4;1000;counted;2025-12-15T10:50:25.636Z;9298224424083490;guest
IrbKUVJHQVNAjPUVTBLL;votes-artistes;TXBLgEfug2LJqx5MXWe4;3000;counted;2025-12-16T21:04:03.768Z;3580413636302430;guest
IyRabvjeAZRczKNZovZq;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;counted;2025-12-17T10:17:51.763Z;7834561513519260;guest
Iym07AgRqQJLSJy92wS2;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T18:51:52.527Z;;guest
IzV20S2c3pFbof6Rs9B8;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;counted;2025-12-16T18:04:12.692Z;9580946716075750;guest
IztaJ816F8BjMhasHPIN;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T16:33:03.192Z;;guest
J46UhbXz1HANIxd7z5Fv;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;counted;2025-12-15T08:15:34.998Z;6694778145748620;guest
J4PZgqSgGeuSXWdoOY6I;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;counted;2025-12-22T09:57:38.171Z;2228349930761180;guest
JCYjyfQ3UdoBTaJTSoHC;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;counted;2025-12-19T18:57:36.821Z;7754244910805490;guest
JCqLPFefKeJJQylVh01E;votes-artistes;zNIM4k3VP04xbhamFPva;100;counted;2025-12-15T12:20:48.006Z;3327402777527180;guest
JDtim5ywGiW7ube5l5eL;votes-artistes;zNIM4k3VP04xbhamFPva;200;counted;2025-12-19T21:19:04.567Z;2096647313859750;guest
JEfrfv47mzAoqz50at2r;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;counted;2025-12-17T21:53:36.011Z;4770334640306150;guest
JF1u3E8CAknrOD8x4qsz;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-15T09:55:17.582Z;;guest
JLCer12MMad0JjdFccQH;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;pending;2025-12-15T18:10:53.157Z;;guest
JNoe16rvSQcE9gBJmbRQ;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;pending;2025-12-17T14:36:00.273Z;;guest
JbRrWS8CBsPZHjDyHxm0;votes-artistes;GEVWzgnMyTnavWjEa6pg;5000;counted;2025-12-17T19:54:28.213Z;2225341866120960;guest
Jd2aYGu3VcL6wSGFwiXP;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;counted;2025-12-16T08:24:28.111Z;1859050739274780;guest
JewL231croOF5BtIIgok;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;counted;2025-12-22T10:31:21.659Z;8610745866821090;guest
Ji5MdlFQ9cvlVNzQnRI3;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;pending;2025-12-26T11:26:01.505Z;;guest
JpKSysstLSfTYl4dZNDZ;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;pending;2025-12-18T10:28:39.609Z;;guest
JrnVOutGNbVcZPgAecSI;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;counted;2025-12-15T21:41:19.844Z;5896608029465180;guest
JvdIb47ir7Z15730228C;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;counted;2025-12-15T11:34:59.117Z;8561851858149900;guest
JxX4qAgOlhMpB3qOFUoU;votes-artistes;R3DRrtGPGfw8jsQxG4r8;2100;pending;2025-12-15T15:33:40.731Z;;guest
JzQ9w0VU7mKpeTpX2e7z;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;counted;2025-12-17T18:52:35.343Z;8734246944850850;guest
K0eeGyItlfzjiWURngP0;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;pending;2025-12-15T16:36:34.817Z;;guest
K4WBtCCZvJdmKHSZ8OyC;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;counted;2025-12-21T03:51:33.323Z;8863275537066930;guest
K6AWZVAlxaygjQCsXyz5;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;counted;2025-12-16T18:01:49.388Z;3965890548242780;guest
K91p59VySeq5bK27ohBC;votes-artistes;81cTWJpXQxqb1LcEQ9Nd;100;counted;2025-12-15T11:40:46.773Z;1250251251973580;guest
KAcWipTC7Gg6Ef6C3rEn;votes-artistes;8ELIXFDTdljYr37syNyv;100;pending;2025-12-15T14:50:40.759Z;;guest
KD6FaM1XypozuLElyiNR;votes-artistes;TXBLgEfug2LJqx5MXWe4;1000;counted;2025-12-19T22:05:46.599Z;4325369257995360;guest
KKlo2ChOmKlAxnDeNs4d;votes-artistes;lrK8tSxZpQPYFTmIF7On;400;pending;2025-12-16T12:53:09.505Z;;guest
KNwUXZ8FaV9NaJrJDGKW;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;counted;2025-12-15T22:10:07.874Z;7792734200978710;guest
KS3MB37d7huu0g56QoH6;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;counted;2025-12-19T15:54:13.400Z;6158627691831780;guest
KVrdJf2N8ysYru8NaV7Y;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;counted;2025-12-19T17:44:42.471Z;8175330918767890;guest
KX7cs5D4lz1cAor2N4Ph;votes-artistes;GEVWzgnMyTnavWjEa6pg;3000;pending;2025-12-21T22:47:07.184Z;;guest
KcIjOtWxaKStWMlpzznA;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;pending;2025-12-19T19:17:19.407Z;;guest
KhGQnyMXcSBoGZL4a4po;votes-artistes;GEVWzgnMyTnavWjEa6pg;5000;counted;2025-12-28T22:37:44.951Z;9827407982535010;guest
KjSuJYozgOm5RL6o05Om;votes-artistes;81cTWJpXQxqb1LcEQ9Nd;100;pending;2025-12-16T08:12:31.143Z;;guest
KttylDUzquROdlVH77sf;votes-artistes;oucOMPgDKDQR8GKDvFHJ;300;pending;2025-12-15T15:41:53.507Z;;guest
Kw16fwVWxaFYLpsbaod0;votes-artistes;GEVWzgnMyTnavWjEa6pg;4000;counted;2025-12-15T14:33:10.370Z;4105141207172100;guest
KyVVYtv7xe37bSiLMSvF;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;counted;2025-12-17T19:00:53.175Z;6610179213121890;guest
L2OKcX3f6JVEB4uFDSR2;votes-artistes;aUt5Vh29CsUcstBHEF8H;500;pending;2025-12-17T21:22:09.697Z;;guest
L34bBy901syKf8UaBAbU;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-17T08:06:00.915Z;;guest
L77PQQ6tubdyhLGOIHoV;votes-artistes;RIAr7Uw1uo74gAhWWM9c;900;pending;2025-12-15T18:41:00.933Z;;guest
LA8L2eB0xVBTKOwxF02E;votes-artistes;R3DRrtGPGfw8jsQxG4r8;100;pending;2025-12-15T18:58:34.874Z;;guest
LDzZkcRUxC9hxE3hiOff;votes-artistes;TXBLgEfug2LJqx5MXWe4;500;counted;2025-12-15T09:05:53.106Z;3541467315623810;guest
LKZWM6UMXU1eSXLWGooM;votes-artistes;zNIM4k3VP04xbhamFPva;100;counted;2025-12-15T12:15:56.044Z;8108803559763160;guest
LNRjPZ96GnMkz59heKI4;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;counted;2025-12-18T20:46:28.877Z;3315571968129600;guest
LOaFf44QT0MbthTm0wBe;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;pending;2025-12-27T07:31:52.308Z;;guest
LP3KuPO5mvSpb71AtngQ;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;pending;2025-12-15T15:29:16.637Z;;guest
LPluhDNO1NdUivj3xOLP;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;pending;2025-12-15T07:14:19.777Z;;guest
LS5RfLpJMJIeFqT8qMKU;votes-artistes;RIAr7Uw1uo74gAhWWM9c;5000;counted;2025-12-16T19:38:50.915Z;7632305210153490;guest
LSSa9BJtrhgvcfeHMGE6;votes-artistes;lrK8tSxZpQPYFTmIF7On;500;pending;2025-12-16T16:09:08.576Z;;guest
LTyUvRnRqdbXRv7KHsdK;votes-artistes;R3DRrtGPGfw8jsQxG4r8;1000;pending;2025-12-15T11:03:31.709Z;;guest
LWg0cTcMJWneIAqumF8R;votes-artistes;RIAr7Uw1uo74gAhWWM9c;1000;counted;2025-12-23T20:01:40.207Z;8153184167209600;guest
LXO2duRUKEi7MKttIqIz;votes-artistes;THSoBfgsHaDLamNs758L;100;pending;2025-12-19T09:42:55.968Z;;guest
Ldi85m7UpMn7rXNlia45;votes-artistes;oucOMPgDKDQR8GKDvFHJ;10000;pending;2025-12-19T17:02:42.099Z;;guest
Lihq2wDc58haNmpOC63j;votes-artistes;RIAr7Uw1uo74gAhWWM9c;900;counted;2025-12-15T11:47:15.962Z;6284729831499450;guest
LlxZmpnSQWZ6thVQabxf;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;pending;2025-12-17T20:21:26.281Z;;guest
LpsYGzL0SwbS6n2vNvmN;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;counted;2025-12-15T22:47:04.558Z;6355842267236500;guest
LrcwYlLxXlswvBZ4iW1t;votes-artistes;GEVWzgnMyTnavWjEa6pg;10000;counted;2025-12-19T22:54:06.896Z;4509382287184720;guest
Lsh6SGBaKukRhAoqhvwI;votes-artistes;RIAr7Uw1uo74gAhWWM9c;1000;counted;2025-12-15T22:08:42.167Z;3236631998432450;guest
LsoY96rfp0r9nVBD994E;votes-artistes;TXBLgEfug2LJqx5MXWe4;2000;pending;2025-12-16T20:39:41.693Z;;guest
LvNVGWv3MgSu5EdI9854;votes-artistes;RIAr7Uw1uo74gAhWWM9c;500;pending;2025-12-16T16:31:13.402Z;;guest
LyUUkZDKhLXIf9uKBKAM;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;pending;2025-12-21T03:58:33.344Z;;guest
M1Eb7lHyx3c2BIAA8td2;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;pending;2025-12-16T12:48:42.034Z;;guest
M4JNBpkWgOmvg6pNOJEw;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;counted;2025-12-20T12:30:51.902Z;686041483282518;guest
M8LIgjt5lNix6fOpZcHR;votes-artistes;TXBLgEfug2LJqx5MXWe4;1000;pending;2025-12-16T21:36:23.780Z;;guest
M9T5W5vn0AXWra2OxEEI;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;pending;2025-12-15T09:22:21.369Z;;guest
MBey3WL3D8aaBrYDFkH7;votes-artistes;ANLYRIZ6gRU8LgLSyaRq;100;pending;2025-12-15T07:01:26.099Z;;guest
MBgkoyb5JonAIjRkO3Ye;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;pending;2025-12-15T22:16:46.351Z;;guest
MM5h5MZQyCiestB9hEEk;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;counted;2025-12-15T17:16:30.956Z;1686631380794020;guest
MPbA28xyZJNxN5sIi1qq;votes-artistes;TXBLgEfug2LJqx5MXWe4;500;pending;2025-12-15T10:58:57.758Z;;guest
MPgNF5CM25ryYAs34qiZ;votes-artistes;zNIM4k3VP04xbhamFPva;100;counted;2025-12-15T12:17:51.651Z;5833613708527670;guest
MSTH3Ko2Pqa4ELaWCAZn;votes-artistes;lrK8tSxZpQPYFTmIF7On;100;pending;2025-12-19T13:16:30.008Z;;guest
MV0ZuoMnWuSJn59glrv6;votes-artistes;oucOMPgDKDQR8GKDvFHJ;800;counted;2025-12-19T18:06:13.403Z;1337015293460830;guest
MbGHcOxH5YMMKpboMuou;votes-artistes;RIAr7Uw1uo74gAhWWM9c;1000;counted;2025-12-16T15:19:09.128Z;746745437188509;guest
Mgw76icZ38J2lPKZ8D0n;votes-artistes;RIAr7Uw1uo74gAhWWM9c;1500;counted;2025-12-18T22:20:35.606Z;9702227260728090;guest
MhzE4mfBMFwWgjOMDWqP;votes-artistes;GEVWzgnMyTnavWjEa6pg;200;counted;2025-12-16T21:17:37.215Z;5593700526983460;guest
MkqVCZYaGKWrM9n1W6LZ;votes-artistes;RIAr7Uw1uo74gAhWWM9c;1500;counted;2025-12-18T14:36:37.408Z;9312148020288930;guest
MkyfBKzlA9prF8i5PbP7;votes-artistes;TXBLgEfug2LJqx5MXWe4;3000;pending;2025-12-16T21:02:43.044Z;;guest
MmIxQwVKai52JWa7N3Qa;votes-artistes;GEVWzgnMyTnavWjEa6pg;2000;counted;2025-12-16T14:37:06.247Z;7203768153123520;guest
Mn6z91bo4PPYn7beQDs9;votes-artistes;GEVWzgnMyTnavWjEa6pg;2000;pending;2025-12-19T17:11:32.693Z;;guest
MoAKxIGCy8m1DMlmkBZb;votes-artistes;GEVWzgnMyTnavWjEa6pg;2000;counted;2025-12-24T10:52:33.335Z;4399434647020300;guest
MozvESeEwV7bvP54EkUl;votes-artistes;81cTWJpXQxqb1LcEQ9Nd;500;pending;2025-12-16T08:34:38.496Z;;guest
MtuoIixNMU9jqk1r6cQ4;votes-artistes;81cTWJpXQxqb1LcEQ9Nd;100;counted;2025-12-16T12:34:16.613Z;3196661093322660;guest
Mw2L93rfZMNqLC73YcLi;votes-artistes;TXBLgEfug2LJqx5MXWe4;200;counted;2025-12-16T21:14:38.547Z;3984402085326710;guest
MwzHk9s0tCxbcLRScWRe;votes-artistes;GEVWzgnMyTnavWjEa6pg;2000;pending;2025-12-19T22:32:07.089Z;;guest
N2HUqyR5vOjR1iCmfE4V;votes-artistes;oucOMPgDKDQR8GKDvFHJ;2000;counted;2025-12-23T19:03:20.680Z;7583185396530010;guest
NBXIwfuXJ9pzsdI6S80y;votes-artistes;lrK8tSxZpQPYFTmIF7On;100;counted;2025-12-20T01:09:32.062Z;6169654429667970;guest
NHlwUXtxHWPheqCTiMTy;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-16T07:19:45.860Z;;guest
NPW2abPsEDJPz962s9vO;votes-artistes;6jJ1pd8NA2meRhVWW12M;2000;pending;2025-12-15T09:00:34.158Z;;guest
NPg6eefy0E4k1TvCVfur;votes-artistes;RIAr7Uw1uo74gAhWWM9c;200;pending;2025-12-16T10:32:11.551Z;;guest
NPqyRn6zukzk9mtE9xxp;votes-artistes;lrK8tSxZpQPYFTmIF7On;2000;counted;2025-12-16T13:43:36.404Z;7346916576509180;guest
NSzbiwuIIdBSNd6feOac;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-19T07:32:21.272Z;;guest
NVCF3mZzHYEO0bd8Ev0z;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T14:06:29.888Z;;guest
NcKAtIA8ZkRmM7eKpFMd;votes-artistes;ANLYRIZ6gRU8LgLSyaRq;900;counted;2025-12-27T16:35:51.094Z;3068772789575970;guest
NlL71d84mz6XI7q6rFEl;votes-artistes;lrK8tSxZpQPYFTmIF7On;500;counted;2025-12-25T18:48:34.196Z;6493877519484530;guest
NlNaJsWGRA1DYQTjxQY6;votes-artistes;TXBLgEfug2LJqx5MXWe4;5000;pending;2025-12-16T10:31:42.006Z;;guest
NmKvUv0FsZ1OLzvtfWI1;votes-artistes;GEVWzgnMyTnavWjEa6pg;5000;pending;2025-12-15T11:38:16.419Z;;guest
NoIXZnPhYGKxW5a40Rqk;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-16T08:02:50.236Z;;guest
NqstF1Y1tA1yjWGWFCTG;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;counted;2025-12-17T10:09:57.463Z;793634953645748;guest
NuGmcNzR55i4QHMo8wVh;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;counted;2025-12-20T04:59:29.003Z;8497944420072960;guest
Nux4f9lmu0iMk5XhgM0E;votes-artistes;lrK8tSxZpQPYFTmIF7On;100;counted;2025-12-20T07:06:33.276Z;6914102214683220;guest
NwKwt0VTOBGzjLHKYddZ;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;counted;2025-12-23T22:55:10.359Z;5303332621440420;guest
Nyheyvz8hwWkULY6TFEs;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-15T20:15:56.971Z;;guest
Nz0dYPcK7wSqFiO9rMUB;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T16:16:14.235Z;;guest
NzcUf66LhzmQ9AdgNOYR;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;counted;2025-12-17T15:48:44.057Z;168624164748800;guest
Nzuz3RcWHewxrgZbsgSK;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-15T10:19:45.884Z;;guest
O0VTtBJ3pxT8SztjSwrh;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;pending;2025-12-20T04:49:15.203Z;;guest
O1GP6yRt2QEsoTrK6Dw6;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-16T21:09:20.194Z;;guest
O1sd9D2MFINp1LAaFUWC;votes-artistes;oucOMPgDKDQR8GKDvFHJ;300;counted;2025-12-15T16:33:31.747Z;3579954649358130;guest
O5Crk19c88H46eV2pxj0;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;pending;2025-12-19T10:10:13.642Z;;guest
OHEy7tycycl2MnnZehuc;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;counted;2025-12-18T07:28:03.421Z;7761055870989940;guest
OJCghF0DDB3GLat0t3NL;votes-artistes;GEVWzgnMyTnavWjEa6pg;700;pending;2025-12-28T19:36:09.316Z;;guest
OLbHlQumxbpMVPLXcTXy;votes-artistes;81cTWJpXQxqb1LcEQ9Nd;100;pending;2025-12-17T07:53:21.280Z;;guest
OPHh9Z9I7YPmIfM0aKlX;votes-artistes;zNIM4k3VP04xbhamFPva;100;counted;2025-12-15T07:58:38.586Z;997835932790203;guest
OQh9XFbiv1PP5v8oXtjY;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;pending;2025-12-21T16:13:55.897Z;;guest
OTbSoN1qkShvdSqLPWs8;votes-artistes;6jJ1pd8NA2meRhVWW12M;2000;counted;2025-12-15T11:10:37.335Z;5234548072426780;guest
OVOaguNo0avkH6LPDTwx;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T07:00:54.133Z;;guest
